Name,Subclass,Url,Division,Retailer
BlueGreenWaveFilletPangasius1kg,Frozen fish,blue-green-wave-fileto-pagkasious-1kg,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
7SeasBoque900g,Frozen fish,7seas-goppa-900g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
SalmonFresh1kg,Frozen fish,solomos-freskos-1kg,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΤσιπούραΦρέσκιαΚαθαρισμένη1kg,Fresh or chilled fish,tsipoura-freskia-katharismeni-1kg,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΣουπιέςΚαθαρισμένες1kg,Fresh or chilled fish,soupies-katharismenes-1kg-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΧταπόδιΦρέσκο1kg,Fresh or chilled fish,chtapodi-fresko-1kg,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΚαλαμάριΚαθαρισμένο1kg,Fresh or chilled fish,kalamari-katharismeno-1kg-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
TrataTunaInWater2X160g,Other preserved or processed fish and seafood-based preparations,trata-tonos-se-nero-2ch160g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
TrataTunaInOliveOil2X160g,Other preserved or processed fish and seafood-based preparations,trata-tonos-se-elaiolado-2ch160g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
SevycoTunaMeatInWater4X200g,Other preserved or processed fish and seafood-based preparations,sevyco-tonos-se-nero-4x200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
SevycoRozeTunaMeatInSoyaOil4X200g,Other preserved or processed fish and seafood-based preparations,sevyco-roze-tonos-se-sogielaio-4x200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
RioMareΤόνοςΣεΕλαιόλαδο2x160g,Other preserved or processed fish and seafood-based preparations,rio-mare-tonos-se-elaiolado-2x160g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
RioMareTunaMeatInWater2x160g,Other preserved or processed fish and seafood-based preparations,rio-mare-tonos-se-nero-2x160g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΚαμήλαΣαρδελάκιαΣεΗλιανθέλαιο120g,"Dried, smoked or salted fish and seafood",kamila-sardelakia-se-ilianthelaio-120g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
WikoΦιλέταΡέγγαςΣεΣάλτσαΝτομάτας200g,"Dried, smoked or salted fish and seafood",wiko-fileta-reggas-se-saltsa-ntomatas-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
FlokosΦιλέτοΣκουμπρίΚαπνιστόΣεΦυτικόΛάδι160g,"Dried, smoked or salted fish and seafood",flokos-fileto-skoumpri-kapnisto-se-fytiko-ladi-160g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΚαμήλαΑντζιούγες50g,"Dried, smoked or salted fish and seafood",kamila-antziouges-50g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
CrownNonStickFryingPan30cm,Non-electric kitchen utensils and articles,crown-antikollitiko-tigani-30cm,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
RestoFryingPanStainlessSteel18/1020cm,Non-electric kitchen utensils and articles,resto-tigani-stainless-steel-1810-20cm,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
TheoglassAluminumRoundPan28x9.5cm1Pc,Non-electric kitchen utensils and articles,theoglass-alouminio-tapsi-stroggylo-28x95cm-1tem,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
SpoonsPrecius12Pcs,Non-electric kitchen utensils and articles,koutalia-precius-12tem,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
SyossΑφρόςVolumeLiftΈξτραΔυνατόΚράτημα250ml,Personal grooming treatments,syoss-afros-volume-lift-extra-dynato-kratima-250ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
WellaBlondorΞανθιστικήΣκόνη10g,Personal grooming treatments,wella-blondor-xanthistiki-skoni-10g ,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
LorealElviveHydraHyaluronicΜάσκαΓιαΑφυδατωμέναΜαλλιά300ml,Personal grooming treatments,loreal-elvive-hydra-hyaluronic-maska-gia-afydatomena-mallia-300ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
LorealInvisiFixGel6ΠολύΔυνατόΚράτημα150ml,Personal grooming treatments,loreal-invisi-fix-gel-6-poly-dynato-kratima-150ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
TaftSuperGlueStylingGel14150ml,Personal grooming treatments,taft-super-glue-styling-gel-14-150ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
FarcomOxycream30Volumes70ml,Personal grooming treatments,farcom-oxycream-30-volumes-70ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
FarcomOxycream40Volumes70ml,Personal grooming treatments,farcom-oxycream-40-volumes-70ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
FarcomOxycream20Volumes70ml,Personal grooming treatments,farcom-oxycream-20-volumes-70ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
AlwaysUltraSecureNightΜεΦτερά12Τεμ,"Articles for personal hygiene and wellness, esoteric products and beauty products",always-ultra-secure-night-me-ftera-12tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
GilletteOriginalΑφρόςΞυρισματος200ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",gillette-original-afros-xyrismatos-200ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
Str8AheadAfterShaveLotion100ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",str8-ahead-after-shave-lotion-100ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
SeptonaBioΜπατονέτεςΒιοδιασπώμενεςΣακκουλάκι100Τεμ,"Articles for personal hygiene and wellness, esoteric products and beauty products",septona-bio-mpatonetes-viodiaspomenes-sakkoulaki-100tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
TippysΔίσκοιΝτεμακιγιάζ80Τεμ,"Articles for personal hygiene and wellness, esoteric products and beauty products",tippys-diskoi-ntemakigiaz-80tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
NeutroRobertsDeodorantPowderFreshRollOn50ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",neutro-roberts-deodorant-powder-fresh-roll-on-50ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
LuxSecretPoppyHandWash380ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",lux-secret-poppy-kremosapouno-380ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
NiveaMenDeodorantDryImpactSpray150ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",nivea-men-deodorant-dry-impact-spray-150ml-2,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
EldaΧαρτίΤουαλέτας24Τεμ,"Articles for personal hygiene and wellness, esoteric products and beauty products",elda-charti-toualetas-24tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
RexToiletPaper48Pcs,"Articles for personal hygiene and wellness, esoteric products and beauty products",rex-charti-toualetas-48tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
SensiSoftZigZagPreCutΒαμβάκι150g,"Articles for personal hygiene and wellness, esoteric products and beauty products",sensi-soft-zig-zag-pre-cut-vamvaki-150g,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
ListerineFreshBurst250ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",listerine-fresh-burst-250ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
GarnierSkinActiveMoistureBombTissueMask1Τεμ28g,"Articles for personal hygiene and wellness, esoteric products and beauty products",garnier-skin-active-moisture-bomb-tissue-mask-1tem-28g,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
GarnierSkinActiveAloeRefreshingGelWashForNormal/CombinationSkin150ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",garnier-skin-active-aloe-refreshing-gel-wash-gia-kanonikesmiktes-epidermides-150ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
DermomedFreschezzaWhiteMuskShowerGel650ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",dermomed-freschezza-white-musk-afroloutro-650ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
AquafreshFresh&Minty2x75ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",aquafresh-fresh-minty-2x75ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
SensodyneCompleteProtectionCoolMint75ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",sensodyne-complete-protection-cool-mint-75ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
DettolSoftOnSkinSootheLavender&VioletBlossomHandWash250ml,"Articles for personal hygiene and wellness, esoteric products and beauty products",dettol-soft-on-skin-soothe-lavender-violet-blossom-kremosapouno-250ml,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
EveryDayHyperdrySuperUltraPlus18Pcs,"Articles for personal hygiene and wellness, esoteric products and beauty products",every-day-hyperdry-super-ultra-plus-18tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
AlwaysDailiesFresh&ProtectNormalFreshScent30Pcs,"Articles for personal hygiene and wellness, esoteric products and beauty products",always-dailies-fresh-protect-normal-fresh-scent-30tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
GilletteBlueIiPlusSlalomΞυραφάκια10Τεμ,"Articles for personal hygiene and wellness, esoteric products and beauty products",gillette-blue-ii-plus-slalom-xyrafakia-10tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
ΚεοVsopBrandy1L,Spirits and liqueurs,keo-vsop-brandy-1l,ALCOHOLIC BEVERAGES AND TOBACCO,SupermarketCy
GordonsDryGin700ml,Spirits and liqueurs,gordons-dry-gin-700ml,ALCOHOLIC BEVERAGES AND TOBACCO,SupermarketCy
BaileysOriginalLiqueur700ml,Spirits and liqueurs,baileys-original-liqueur-700ml,ALCOHOLIC BEVERAGES AND TOBACCO,SupermarketCy
AperolAperitivo1L,Spirits and liqueurs,aperol-aperitivo-1l,ALCOHOLIC BEVERAGES AND TOBACCO,SupermarketCy
BacardiSuperiorRum700ml,Spirits and liqueurs,bacardi-superior-rum-700ml,ALCOHOLIC BEVERAGES AND TOBACCO,SupermarketCy
ΑγίαΣκέπηBioOrganicΚινόα500g,Other cereal products,agia-skepi-bio-organic-kinoa-500g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NaturalLifeFlaxSeeds300g,Other cereal products,natural-life-linarosporos-300g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
Natural Life Σπόροι Chia 340g,Other cereal products,natural-life-sporoi-chia-340g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
Αγία Σκέπη Bio Organic Φαγόπυρος 500g,Other cereal products,agia-skepi-bio-organic-fagopyros-500g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NaturalLifeΤσάιΧαμομήλι20Τεμ,Tea,natural-life-tsai-chamomili-20tem,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
LiptonYellowLabelΤσάι20Τεμ,Tea,lipton-yellow-label-tsai-20tem-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
AhmadTeaΠράσινοΤσάι25Τεμ,Tea,ahmad-tea-prasino-tsai-25tem,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
AhmadTeaΑγγλικόΠρόγευμα20Τεμ,Tea,ahmad-tea-aggliko-progevma-20tem,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NescafeClassic200g,Coffee,nescafe-classic-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NescafeClassic100g,Coffee,nescafe-classic-100g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
JacobsInstantCoffee100g,Coffee,jacobs-eklektos-100g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΛαϊκούΚυπριακόςΚαφέςΧρυσός200g,Coffee,laikou-kypriakos-kafes-chrysos-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΧαραλάμπουςΚυπριακόςΚαφές200g,Coffee,charalampous-kypriakos-kafes-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΛαϊκούΚυπριακόςΚαφέςΧρυσός500g,Coffee,laikou-kypriakos-kafes-chrysos-500g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NescafeAzeraFreddoEspressoIntenso90g,Coffee,nescafe-azera-freddo-espresso-intenso-90g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NescafeClassicDecaf100g,Coffee,nescafe-classic-decaf-100g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
DouweEgbertsΚαφέςEspresso185g,Coffee,douwe-egberts-kafes-espresso-185g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΧαραλάμπουςΚυπριακόςΚαφές500g,Coffee,charalampous-kypriakos-kafes-500g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
CelestCafeClassic200g,Coffee,celest-cafe-classic-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NescafeGoldBlend50g,Coffee,nescafe-gold-blend-50g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
BirdsEyeBreadedCodLargeFillets4Τεμ,Frozen seafood,birds-eye-breaded-cod-large-fillets-4tem,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
RoyalBlueSquidRings1kg,Frozen seafood,royal-blue-thrapsalo-rodela-1kg,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
BlueGreenWaveSquidRings1kg,Frozen seafood,blue-green-wave-kalamari-rodeles-1kg,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
EdesmaCrabSticks250g,Frozen seafood,edesma-kavouropsicha-250g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
"CastleBlackTigerShrimps16/20,1kg",Frozen seafood,castle-black-tiger-garides-1620-1kg,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
CocaCola8X330ml,Soft drinks,coca-cola-8x330ml-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
Sprite6X330ml,Soft drinks,sprite-6x330ml-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
SchweppesPinkGrapefruit6X330ml,Soft drinks,schweppes-pink-grapefruit-6x330ml-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
Fanta6X330ml,Soft drinks,fanta-6x330ml-2,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
7UpLemon&Lime8X330ml,Soft drinks,7up-lemon-lime-8x330ml,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
CocaColaZero8X330ml,Soft drinks,coca-cola-zero-8x330ml,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
Pepsi8X330ml,Soft drinks,pepsi-8x330ml,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
SchweppesΣόδα6X330ml,Soft drinks,schweppes-soda-6x330ml-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
7UpZeroSugar8X330ml,Soft drinks,7up-zero-sugar-8x330ml,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
JordanDentalSticksCleanBetweenRegular40Τεμ,Non-electrical appliances,jordan-dental-sticks-clean-between-regular-40tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
ColgateProGumHealthΟδοντικόΝήμα50m,Non-electrical appliances,colgate-pro-gum-health-odontiko-nima-50m,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
JordanExpertCleanToothbrushMedium1Pc,Non-electrical appliances,jordan-expert-clean-odontovourtsa-medium-1tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
OralBStarWarsToothbrushJunior6-12YearsSoft1Pc,Non-electrical appliances,oral-b-odontovourtsa-junior-star-wars-6-12-chronon-soft-1tem,MISCELLANEOUS GOODS AND SERVICES,SupermarketCy
KeanOrangeJuice1L,Fruit and vegetable juices,kean-chymos-portokali-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeanitaOrangeJuice9X250ml,Fruit and vegetable juices,keanita-chymos-portokali-9x250ml,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeanAppleJuice9X250ml,Fruit and vegetable juices,kean-chymos-milo-9x250ml,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeanAppleJuice 1L,Fruit and vegetable juices,kean-chymos-milo-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
Kean5FruitJuice1L,Fruit and vegetable juices,kean-chymos-5-frouta-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeoOrangeJuice1L,Fruit and vegetable juices,keo-chymos-portokali-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
LanitisOrangeJuiceWithBits1L,Fruit and vegetable juices,lanitis-chymos-portokali-me-komatakia-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeanOrangeApple&CarrotJuice1L,Fruit and vegetable juices,kean-chymos-milo-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeanTomatoJuice1L,Fruit and vegetable juices,kean-chymos-ntomatas-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeanMangoPomegranateJuice1L,Fruit and vegetable juices,kean-chymos-mangko-rodi-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeoAppleJuice1L,Fruit and vegetable juices,keo-chymos-milo-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeoTomatoJuice1L,Fruit and vegetable juices,keo-chymos-tomata-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
LanitisOrangeApricotAppleFruitDrink1L,Fruit and vegetable juices,lanitis-froutopoto-portokali-verikoko-milo-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
LanitisOrangeJuiceWithoutBits1L,Fruit and vegetable juices,lanitis-chymos-portokali-choris-kommatakia-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
LoelFruitManiaJuice1L,Fruit and vegetable juices,loel-chymos-fruit-mania-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
KeanΚράνμπεριΦρουτοποτό1L,Fruit and vegetable juices,kean-kranmperi-froutopoto-1l,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
CanderelSweetenerGranular90g,Artificial sugar substitutes,canderel-glykantiko-se-skoni-90g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
SweetNLowSugarSubstituteGranular80g,Artificial sugar substitutes,sweet-n-low-ypokatastato-zacharis-skoni-80g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
JotisSweet&BalanceSweetenerWithStevia80g,Artificial sugar substitutes,giotis-sweet-balance-glykantiko-me-stevia-80g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΜπάρμπαΣτάθηςΑνάμικτηΣαλάταΛαχανικών450g,Frozen vegetables other than potatoes and other tubers,mparmpa-stathis-anamikti-salata-lachanikon-450g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΜπάρμπαΣτάθηςBioΑρακάς450g,Frozen vegetables other than potatoes and other tubers,mparmpa-stathis-bio-arakas-450g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΜπάρμπαΣτάθηςΛαχανάκιαΒρυξελλών450g,Frozen vegetables other than potatoes and other tubers,mparmpa-stathis-lachanakia-vryxellon-450g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
BlueGreenWaveΑνάμικταΛαχανικά900g,Frozen vegetables other than potatoes and other tubers,blue-green-wave-anamikta-lachanika-900g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΓρηγορίουPizzaΜαργαρίτα1Τεμ430g,Pizza and quiche,grigoriou-pizza-margarita-1tem-430g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ΓρηγορίουPizzaΖαμπόνΜπέικον1Τεμ460g,Pizza and quiche,grigoriou-pizza-zampon-mpeikon-1tem-460g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ReginaSpecialPizza1Pc330g,Pizza and quiche,regina-pitsa-spesial-1tem-330g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ReginaMargheritaPizza1Pc300g,Pizza and quiche,regina-pitsa-tyri-ntomata-1tem-300g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ReginaΠίτσαΠεπερόνι1Τεμ300g,Pizza and quiche,regina-pitsa-peperoni-1tem-300g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ReginaΠίτσαΧορτοφαγική1Τεμ350g,Pizza and quiche,regina-pitsa-chortofagiki-1tem-350g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
CadburyDrinkingChocolate250g,Cocoa and powdered chocolate,cadbury-rofima-sokolatas-250g-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
CadburyCocoa125g,Cocoa and powdered chocolate,cadbury-kakao-125g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
BlossomCocoa100g,Cocoa and powdered chocolate,blossom-kakao-100g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
LaikouJollyCocoa100g,Cocoa and powdered chocolate,laikou-jolly-kakao-100g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
Humana5CerealsWithBananaNoAddedSugar200g,Baby food,hipp-organic-baby-cereal-100-ryzalevro-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
HippOrganicBabyCereal100%Rice200g,Baby food,hipp-organic-baby-cereal-100-ryzalevro-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NestleFarineLacteeWithMilk 300g,Baby food,nestle-farin-lakte-me-gala-300g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
HumanaFarineLacteNoAddedSugar200g,Baby food,humana-farin-lakte-choris-prosthiki-zacharis-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
HumanaGoodnightFarinLacteWholeGrain&BananaNoAddedSugar200g,Baby food,humana-goodnight-farin-lakte-olikis-aleseos-mpanana-choris-prosthiki-zacharis-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NestleFruitCeralCreamWithMilk400g,Baby food,nestle-dimitriaka-me-frouta-gala-400g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
HippOrganicBabyCereal100%MultiGrainΧωρίςΓάλα200g,Baby food,hipp-organic-baby-cereal-100-multi-grain-choris-gala-200g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NounouFrisogrow3400g,Baby food,nounou-frisogrow-3-400g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NanOptiproHM-04400g,Baby food,nan-optipro-hm-0-4-400g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
S26ProgressGold3400g,Baby food,s-26-progress-gold-3-400g,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
NounouFrisogrowPlus+4800g,Baby food,nounou-frisogrow-plus-4-800g-1,FOOD AND NON-ALCOHOLIC BEVERAGES,SupermarketCy
ComfortGoldBlueberries&PurpleOrchidΜαλακτικό2L,Cleaning and maintenance products,comfort-gold-blueberries-purple-orchid-malaktiko-2l,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
ComfortGoldLilies&WildBerriesFabricSoftener4L,Cleaning and maintenance products,comfort-gold-lilies-wild-berries-malaktiko-rouchon-4l,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
ComfortPureFabricSoftener2L,Cleaning and maintenance products,comfort-pure-malaktiko-rouchon-2l,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
ComfortPureFabricSoftener4L,Cleaning and maintenance products,comfort-pure-malaktiko-rouchon-4l,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
SouplineActiveFreshSeaBreezeFabricSoftener1.2L,Cleaning and maintenance products,soupline-active-fresh-thalassini-avra-sympyknomeno-malaktiko-12l,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
LenorLaCollectionEscapeConcentrateFabricSoftener55Washes1.155L,Cleaning and maintenance products,lenor-la-collection-escape-sympyknomeno-malaktiko-55-plyseis-1155l,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
ArielColorTouchOfLenorFreshnessLiquid70Washes3.850L,Cleaning and maintenance products,ariel-color-touch-of-lenor-freshness-ygro-70-plyseis-3850l,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
DixanΦρεσκάδαΩκεανούΣκόνη44Πλύσεις2.2kg,Cleaning and maintenance products,dixan-freskada-okeanou-skoni-44-plyseis-22kg,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
EurekaActiveCareOceanFreshnessPowder50Washes2.750kg,Cleaning and maintenance products,evrika-active-care-ocean-freshness-skoni-50-plyseis-2750kg,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
DixanPowerCapsColor40Pcs,Cleaning and maintenance products,dixan-power-caps-color-40tem,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
ArielAquaPoudreTouchOfLenorFreshPowder50Washes3.250kg,Cleaning and maintenance products,ariel-aqua-poudre-touch-of-lenor-fresh-skoni-50-plyseis-3250kg,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
DettolPower&FreshSprayCitrus500ml,Cleaning and maintenance products,dettol-power-fresh-spray-citrus-500ml,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
CifClassicΚρέμαΓενικούΚαθαρισμού500ml,Cleaning and maintenance products,cif-classic-krema-genikou-katharismou-500ml,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
RoklinAntibacterialSprayΓιαΤοΜπάνιο750ml,Cleaning and maintenance products,roklin-antibacterial-spray-gia-to-mpanio-750ml,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
KlinexChlorineGeneralCleaningSpray750ml,Cleaning and maintenance products,klinex-chlorini-spray-pollaplon-chriseon-750ml,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
AjaxMultiCleaningSpray4In1500ml,Cleaning and maintenance products,ajax-sprei-polykatharistiko-4-se-1-500ml-1,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
FairyUltraLemonDishLiquid900ml,Cleaning and maintenance products,fairy-ultra-lemon-ygro-piaton-900ml,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",SupermarketCy
